,tweet_id,source,text,expanded_urls,rating_numerator,rating_denominator,name,dogs_stage,year,month,day,url,favorite_count,retweet_count,jpg_url,dog_type,confidence
374,695794761660297217,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Wyatt. His throne is modeled after him. 13/10 Wyatt is a very big deal ,https://twitter.com/dog_rates/status/695794761660297217/photo/1,13,10,Wyatt,,2016,2,6,https://t.co/PccQ1CFEDd,3142.0,760.0,https://pbs.twimg.com/media/Caf1pQxWIAEme3q.jpg,Samoyed,0.962139
375,695816827381944320,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Here's a dog enjoying a sunset. 11/10 would trade lives with ,https://twitter.com/dog_rates/status/695816827381944320/photo/1,11,10,,,2016,2,6,https://t.co/VsQdLxrv9h,2993.0,1154.0,https://pbs.twimg.com/media/CagJtjYW8AADoHu.jpg,Pomeranian,0.382234
376,696405997980676096,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Berb. He just found out that they have made 31 Kidz Bop CD's. Downright terrifying. 7/10 hang in there Berb ,https://twitter.com/dog_rates/status/696405997980676096/photo/1,7,10,Berb,,2016,2,7,https://t.co/CIFLjiTFwZ,3184.0,1148.0,https://pbs.twimg.com/media/Caohi_hWcAAQCni.jpg,borzoi,0.132845
377,709198395643068416,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","From left to right:
Cletus, Jerome, Alejandro, Burp, &amp; Titson
None know where camera is. 45/50 would hug all at once ",https://twitter.com/dog_rates/status/709198395643068416/photo/1,45,50,,,2016,3,14,https://t.co/sedre1ivTK,2407.0,637.0,https://pbs.twimg.com/media/CdeUKpcWoAAJAWJ.jpg,borzoi,0.490783
378,709207347839836162,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Penny. She's trying on her prom dress. Stunning af 11/10 ,https://twitter.com/dog_rates/status/709207347839836162/photo/1,11,10,Penny,,2016,3,14,https://t.co/qcZDZGCapg,12398.0,5746.0,https://pbs.twimg.com/media/CdecUSzUIAAHCvg.jpg,Chihuahua,0.948323
379,709225125749587968,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Walker. He's a Butternut Khalifa. Appears fuzzy af. 11/10 would hug for a ridiculous amount of time ,https://twitter.com/dog_rates/status/709225125749587968/photo/1,11,10,Walker,,2016,3,14,https://t.co/k6fEWHSALn,2389.0,568.0,https://pbs.twimg.com/media/Cdese-zWEAArIqE.jpg,Labrador_retriever,0.271109
380,709409458133323776,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Billy. He sensed a squirrel. 8/10 damn it Billy ,https://twitter.com/dog_rates/status/709409458133323776/photo/1,8,10,Billy,,2016,3,14,https://t.co/Yu0K98VZ9A,2596.0,675.0,https://pbs.twimg.com/media/CdhUIMSUIAA4wYK.jpg,Shetland_sheepdog,0.79745
381,709449600415961088,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Karma. She's just a head. Lost body during the Second Punic War (unfortunate). Loves to travel 10/10 petable af ,"https://twitter.com/dog_rates/status/709449600415961088/photo/1,https://twitter.com/dog_rates/status/709449600415961088/photo/1",10,10,Karma,,2016,3,14,https://t.co/c6af6nYEPo,2202.0,563.0,https://pbs.twimg.com/media/Cdh4pgAW0AEKJ_a.jpg,Maltese_dog,0.780187
382,709519240576036864,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Vince. He's a Gregorian Flapjeck. White spot on legs almost looks like another dog (whoa). 9/10 rad as hell ,https://twitter.com/dog_rates/status/709519240576036864/photo/1,9,10,Vince,,2016,3,14,https://t.co/aczGAV2dK4,1478.0,235.0,https://pbs.twimg.com/media/Cdi3-f7W8AUOm9T.jpg,cocker_spaniel,0.414982
383,709556954897764353,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Cecil. She's a Gigglefloof Poofer. Outdoorsy af. One with nature. 12/10 would strategically capture ,"https://twitter.com/dog_rates/status/709556954897764353/photo/1,https://twitter.com/dog_rates/status/709556954897764353/photo/1,https://twitter.com/dog_rates/status/709556954897764353/photo/1",12,10,Cecil,,2016,3,15,https://t.co/ijJB0DuOIC,3260.0,1063.0,https://pbs.twimg.com/media/CdjaSFCWAAAJZh3.jpg,golden_retriever,0.790026
384,709566166965075968,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Olaf. He's gotta be rare. Seems sturdy. Tail is floofy af. 12/10 would do whatever it takes to pet ,https://twitter.com/dog_rates/status/709566166965075968/photo/1,12,10,Olaf,,2016,3,15,https://t.co/E9jaU59bh9,3514.0,1197.0,https://pbs.twimg.com/media/Cdjiqi6XIAIUOg-.jpg,chow,0.999837
385,709852847387627521,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",*lets out a tiny whimper and then collapses* ...12/10 ,"https://twitter.com/dog_rates/status/709852847387627521/photo/1,https://twitter.com/dog_rates/status/709852847387627521/photo/1,https://twitter.com/dog_rates/status/709852847387627521/photo/1,https://twitter.com/dog_rates/status/709852847387627521/photo/1",12,10,,,2016,3,15,https://t.co/BNdVZEHRow,3485.0,1191.0,https://pbs.twimg.com/media/CdnnZhhWAAEAoUc.jpg,Chihuahua,0.945629
386,709901256215666688,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","WeRateDogs stickers are here and they're 12/10! Use code ""puppers"" at checkout 🐶🐾

Shop now: ","http://goo.gl/ArWZfi,https://twitter.com/dog_rates/status/709901256215666688/photo/1,https://twitter.com/dog_rates/status/709901256215666688/photo/1,https://twitter.com/dog_rates/status/709901256215666688/photo/1,https://twitter.com/dog_rates/status/709901256215666688/photo/1",12,10,,,2016,3,16,https://t.co/k5xsufRKYm,658.0,99.0,,,
387,709918798883774466,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Watson. He's a Suzuki Tickleboop. Leader of a notorious biker gang. Only one ear functional. 12/10 snuggable af ,"https://twitter.com/dog_rates/status/709918798883774466/photo/1,https://twitter.com/dog_rates/status/709918798883774466/photo/1",12,10,Watson,,2016,3,16,https://t.co/R1gLc5vDqG,3449.0,1076.0,https://pbs.twimg.com/media/CdojYQmW8AApv4h.jpg,Pembroke,0.956222
388,709158332880297985,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Rodney. He's a Ukranian Boomchicka. Outside but would like to be inside. Only has one ear (unfortunate) 10/10 ,https://twitter.com/dog_rates/status/709158332880297985/photo/1,10,10,Rodney,,2016,3,13,https://t.co/FjAj3ggXrR,2013.0,411.0,https://pbs.twimg.com/media/CddvvSwWoAUObQw.jpg,Siberian_husky,0.212957
389,710140971284037632,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Tater. His underbite is fierce af. Doesn't give a damn about your engagement photo. 8/10 ,https://twitter.com/dog_rates/status/710140971284037632/photo/1,8,10,Tater,,2016,3,16,https://t.co/nLuPY3pY12,2727.0,870.0,https://pbs.twimg.com/media/Cdrtcr-W4AAqi5H.jpg,Pekinese,0.95317
390,710269109699739648,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","The squad is back for St. Patrick's Day! ☘ 💚
13/10 for all ",https://twitter.com/dog_rates/status/710269109699739648/photo/1,13,10,,,2016,3,17,https://t.co/OcCDb2bng5,2374.0,1113.0,https://pbs.twimg.com/media/Cdth_KyWEAEXH3u.jpg,pug,0.415495
391,710272297844797440,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",We 👏🏻 only 👏🏻 rate 👏🏻 dogs. Pls stop sending in non-canines like this Dutch Panda Worm. This is infuriating. 11/10 ,https://twitter.com/dog_rates/status/710272297844797440/photo/1,11,10,,,2016,3,17,https://t.co/odfLzBonG2,4492.0,1238.0,https://pbs.twimg.com/media/Cdtk414WoAIUG0v.jpg,Old_English_sheepdog,0.586307
392,710283270106132480,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Gunner. He's a Figamus Newton. King of the peek-a-boo. Cool jeans. 11/10 ,"https://twitter.com/dog_rates/status/710283270106132480/photo/1,https://twitter.com/dog_rates/status/710283270106132480/photo/1",11,10,Gunner,,2016,3,17,https://t.co/ONuBILIYXZ,2127.0,517.0,https://pbs.twimg.com/media/Cdtu3WRUkAAsRVx.jpg,Shih-Tzu,0.932401
393,710588934686908417,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Beemo. He's a Chubberflop mix. 12/10 would cross the world for ,"https://twitter.com/dog_rates/status/710588934686908417/photo/1,https://twitter.com/dog_rates/status/710588934686908417/photo/1,https://twitter.com/dog_rates/status/710588934686908417/photo/1,https://twitter.com/dog_rates/status/710588934686908417/photo/1",12,10,Beemo,,2016,3,17,https://t.co/kzMVMU8HBV,4487.0,1847.0,https://pbs.twimg.com/media/CdyE2x1W8AAe0TG.jpg,Pembroke,0.982004
394,710658690886586372,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Here's a brigade of puppers. All look very prepared for whatever happens next. 80/80 ,https://twitter.com/dog_rates/status/710658690886586372/photo/1,80,80,,,2016,3,18,https://t.co/0eb7R1Om12,2290.0,554.0,https://pbs.twimg.com/media/CdzETn4W4AAVU5N.jpg,soft-coated_wheaten_terrier,0.948617
395,710833117892898816,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Say hello to Sora. She's an Egyptian Pumpernickel. Mesmerizing af. 12/10 would bring home to mom ,https://twitter.com/dog_rates/status/710833117892898816/photo/1,12,10,Sora,,2016,3,18,https://t.co/PmTR4kxZkq,2658.0,527.0,https://pbs.twimg.com/media/Cd1i8qvUkAE-Jlr.jpg,Pembroke,0.803742
396,710844581445812225,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Staniel. His selfie game is strong af. 10/10 I'd snapchat with Staniel ,https://twitter.com/dog_rates/status/710844581445812225/photo/1,10,10,Staniel,,2016,3,18,https://t.co/UgkTw7TKyM,2515.0,682.0,https://pbs.twimg.com/media/Cd1tYGmXIAAoW5b.jpg,Pembroke,0.200407
397,710997087345876993,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Milo and Amos. They are the best of pals. Both 12/10 would pet at the same time ,https://twitter.com/dog_rates/status/710997087345876993/photo/1,12,10,Milo,,2016,3,19,https://t.co/Mv37BHEyyD,4523.0,1373.0,https://pbs.twimg.com/media/Cd34FClUMAAnvGP.jpg,malamute,0.28126
398,711306686208872448,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",What hooligan sent in pictures w/out a dog in them? Churlish af. 3/10 just bc that's a neat fluffy bean bag chair ,"https://twitter.com/dog_rates/status/711306686208872448/photo/1,https://twitter.com/dog_rates/status/711306686208872448/photo/1",3,10,,,2016,3,19,https://t.co/wcwoGOkZvz,3267.0,731.0,https://pbs.twimg.com/media/Cd8Rpl0W0AAN1kU.jpg,Dandie_Dinmont,0.0867925
399,872486979161796608,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",We. Only. Rate. Dogs. Do not send in other things like this fluffy floor shark clearly ready to attack. Get it together guys... 12/10 ,https://twitter.com/dog_rates/status/872486979161796608/photo/1,12,10,,,2017,6,7,https://t.co/BZHiKx3FpQ,38345.0,8307.0,https://pbs.twimg.com/media/DBuyRlTUwAAYhG9.jpg,Pembroke,0.931861
400,711652651650457602,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Gary. He just wanted to say hi. 9/10 very personable pup ,https://twitter.com/dog_rates/status/711652651650457602/photo/1,9,10,Gary,,2016,3,20,https://t.co/Sk3CbhmKSW,3809.0,904.0,,,
401,710153181850935296,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Lacy. She's tipping her hat to you. Daydreams of her life back on the frontier. 11/10 would pet so well ,"https://twitter.com/dog_rates/status/710153181850935296/photo/1,https://twitter.com/dog_rates/status/710153181850935296/photo/1",11,10,Lacy,,2016,3,16,https://t.co/fG5Pk3Et1I,2874.0,878.0,https://pbs.twimg.com/media/Cdr4jO2UAAAIo6W.jpg,cocker_spaniel,0.00271296
402,709042156699303936,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Klevin. He's addicted to sandwiches (yes a hotdog is a sandwich fight me) It's tearing his family apart 9/10 ,https://twitter.com/dog_rates/status/709042156699303936/photo/1,9,10,Klevin,,2016,3,13,https://t.co/7BkkVNu5pd,4697.0,1611.0,https://pbs.twimg.com/media/CdcGBB3WwAAGBuU.jpg,Rottweiler,0.0681793
403,708834316713893888,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Malikai. He was rolling around having fun when he remembered the inevitable heat death of the universe. 10/10 ,https://twitter.com/dog_rates/status/708834316713893888/photo/1,10,10,Malikai,,2016,3,13,https://t.co/Vd2FqHIIGn,1667.0,495.0,https://pbs.twimg.com/media/CdZI_bpWEAAm1fs.jpg,Eskimo_dog,0.283945
404,707021089608753152,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Tucker. He's a Dasani Episcopalian. Good lord what a tongue. 12/10 would never let go of ,"https://twitter.com/dog_rates/status/707021089608753152/photo/1,https://twitter.com/dog_rates/status/707021089608753152/photo/1",12,10,Tucker,,2016,3,8,https://t.co/gHtW5cgyy7,4042.0,1346.0,https://pbs.twimg.com/media/Cc_XtkRW8AEE7Fn.jpg,cocker_spaniel,0.559658
405,707038192327901184,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Kathmandu. He sees every move you make. Probably knows Jiu-Jitsu. 10/10 mysterious af ,"https://twitter.com/dog_rates/status/707038192327901184/photo/1,https://twitter.com/dog_rates/status/707038192327901184/photo/1",10,10,Kathmandu,,2016,3,8,https://t.co/z0cs7E4Xjj,2164.0,784.0,https://pbs.twimg.com/media/Cc_ney1W4AANuY3.jpg,pug,0.642426
406,707059547140169728,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Say hello to Cupcake. She's an Icelandic Dippen Dot. Confused by the oddly geometric lawn pattern. 11/10 ,"https://twitter.com/dog_rates/status/707059547140169728/photo/1,https://twitter.com/dog_rates/status/707059547140169728/photo/1",11,10,Cupcake,,2016,3,8,https://t.co/D7rorf4YKL,2572.0,666.0,https://pbs.twimg.com/media/Cc_64zVWEAAeXs7.jpg,Samoyed,0.8973120000000001
407,707297311098011648,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Cassie. She can go from sweet to scary af in a matter of seconds. 10/10 points deducted for cats on pajamas ,"https://twitter.com/dog_rates/status/707297311098011648/photo/1,https://twitter.com/dog_rates/status/707297311098011648/photo/1",10,10,Cassie,,2016,3,8,https://t.co/B6dmZmJBdK,2746.0,779.0,https://pbs.twimg.com/media/CdDTJLMW4AEST--.jpg,Blenheim_spaniel,0.370717
408,707377100785885184,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This dog just brutally murdered a snowman. Currently toying with its nutritious remains 9/10 would totally still pet ,"https://twitter.com/dog_rates/status/707377100785885184/photo/1,https://twitter.com/dog_rates/status/707377100785885184/photo/1",9,10,,,2016,3,9,https://t.co/iKThgKnW1j,3247.0,1082.0,https://pbs.twimg.com/media/CdEbt0NXIAQH3Aa.jpg,golden_retriever,0.637225
409,707387676719185920,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Clarkus. He's a Skinny Eastern Worcestershire. Can tie own shoes (impressive af) 10/10 would put on track team ,https://twitter.com/dog_rates/status/707387676719185920/photo/1,10,10,Clarkus,,2016,3,9,https://t.co/XP5o7zGn0E,3464.0,1276.0,https://pbs.twimg.com/media/CdElVm7XEAADP6o.jpg,Chihuahua,0.888468
410,707420581654872064,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Keurig. He's a rare dog. Laughs like an idiot tho. Head is basically a weapon. Poorly maintained goatee 4/10 ,https://twitter.com/dog_rates/status/707420581654872064/photo/1,4,10,Keurig,,2016,3,9,https://t.co/xOrUyj7K30,2252.0,692.0,https://pbs.twimg.com/media/CdFDQVgWIAArslx.jpg,kuvasz,0.149391
411,707610948723478529,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Harper. She scraped her elbow attempting a backflip off a tree. Valiant effort tho. 12/10 ,https://twitter.com/dog_rates/status/707610948723478529/photo/1,12,10,Harper,,2016,3,9,https://t.co/oHKJHghrp5,16825.0,6299.0,https://pbs.twimg.com/media/CdHwZd0VIAA4792.jpg,golden_retriever,0.383223
412,707693576495472641,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Jiminus. He's in a tub for some reason. What a jokester. Smh 7/10 churlish af ,https://twitter.com/dog_rates/status/707693576495472641/photo/1,7,10,Jiminus,,2016,3,9,https://t.co/84L4ED9Tpi,3367.0,982.0,,,
413,707741517457260545,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",When your roommate eats your leftover Chili's but you pretend it's no big deal cuz you fat anyway. 10/10 head up pup ,https://twitter.com/dog_rates/status/707741517457260545/photo/1,10,10,,,2016,3,10,https://t.co/0nMgoue8IR,2465.0,610.0,https://pbs.twimg.com/media/CdJnJ1dUEAARNcf.jpg,whippet,0.738371
414,707776935007539200,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Sadie. She's a Bohemian Rhapsody. Remarkably portable. Could sneak on roller coasters with (probably). 11/10 ,https://twitter.com/dog_rates/status/707776935007539200/photo/1,11,10,Sadie,,2016,3,10,https://t.co/DB8fyeDs8B,3248.0,949.0,https://pbs.twimg.com/media/CdKHWimWoAABs08.jpg,miniature_pinscher,0.890426
415,707969809498152960,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Rufus. He's a Honeysuckle Firefox. Curly af. Badass tie. About to go on his first date ever 11/10 good luck pup ,https://twitter.com/dog_rates/status/707969809498152960/photo/1,11,10,Rufus,,2016,3,10,https://t.co/dGoTWNfIsm,2679.0,956.0,https://pbs.twimg.com/media/CdM2xRpXEAUsR4k.jpg,toy_poodle,0.908491
416,707995814724026368,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Farfle. He lost his back legs during the Battle of Gettysburg. Goes 0-60 in 4.3 seconds (damn) 12/10 hero af ,https://twitter.com/dog_rates/status/707995814724026368/photo/1,12,10,Farfle,,2016,3,10,https://t.co/NiQQWzIzzq,3095.0,1115.0,,,
417,708026248782585858,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Everybody stop what you're doing and watch this video. Frank is stuck in a loop. 13/10 (Vid by @klbmatty) ,https://twitter.com/dog_rates/status/708026248782585858/video/1,13,10,,,2016,3,10,https://t.co/5AJs8TIV1U,4349.0,1912.0,https://pbs.twimg.com/ext_tw_video_thumb/708026062568087553/pu/img/rNhylAwIfb6YthGu.jpg,malinois,0.7864680000000001
418,708109389455101952,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Remington. He was caught off guard by the magical floating cheese. Spooked af. 10/10 deep breaths pup ,https://twitter.com/dog_rates/status/708109389455101952/photo/1,10,10,Remington,,2016,3,11,https://t.co/mhPSADiJmZ,1928.0,545.0,https://pbs.twimg.com/media/CdO1u9vWAAApj2V.jpg,Staffordshire_bullterrier,0.5161060000000001
419,708119489313951744,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Cooper. He basks in the glory of rebellion. 9/10 probably a preteen ,https://twitter.com/dog_rates/status/708119489313951744/photo/1,9,10,Cooper,,2016,3,11,https://t.co/kDamUfeIpm,2660.0,974.0,https://pbs.twimg.com/media/CdO-6x5W8AENSBJ.jpg,Norwich_terrier,0.264483
420,708130923141795840,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Please stop sending in non canines like this Guatemalan Twiggle Bunny. We only rate dogs. Only send in dogs... 11/10 ,https://twitter.com/dog_rates/status/708130923141795840/photo/1,11,10,,,2016,3,11,https://t.co/XKhobeGuvT,3346.0,844.0,https://pbs.twimg.com/media/CdPJUWIWIAAIchl.jpg,French_bulldog,0.710354
421,708149363256774660,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Jebberson. He's the reigning hide and seek world champion. 10/10 hasn't lost his touch ,https://twitter.com/dog_rates/status/708149363256774660/photo/1,10,10,Jebberson,,2016,3,11,https://t.co/VEFkvWCoHF,4236.0,1539.0,https://pbs.twimg.com/media/CdPaEkHW8AA-Wom.jpg,Cardigan,0.350993
422,708349470027751425,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is River. He's changing the trumpet game. Innovative af. 11/10 such a good boy ,https://twitter.com/dog_rates/status/708349470027751425/photo/1,11,10,River,,2016,3,11,https://t.co/tK7a0AxQfd,2317.0,731.0,https://pbs.twimg.com/media/CdSQFWOWAAApgfq.jpg,basenji,0.187158
423,708356463048204288,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Oliver. That is his castle. He protects it with his life. He's also squishy af. 10/10 would squish softly ,"https://twitter.com/dog_rates/status/708356463048204288/photo/1,https://twitter.com/dog_rates/status/708356463048204288/photo/1",10,10,Oliver,,2016,3,11,https://t.co/oSuEGw0BhX,3550.0,1306.0,https://pbs.twimg.com/media/CdSWcc1XIAAXc6H.jpg,pug,0.871283
424,708469915515297792,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Bobble. He's a Croatian Galifianakis. Hears everything within 400 miles. 11/10 would snug diligently ,https://twitter.com/dog_rates/status/708469915515297792/photo/1,11,10,Bobble,,2016,3,12,https://t.co/VwDc6PTDzk,3071.0,805.0,https://pbs.twimg.com/media/CdT9n7mW0AQcpZU.jpg,Chihuahua,0.748163
425,708479650088034305,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Bear. He's a Beneboop Cumberclap. Extremely unamused. 13/10 I'm in love with this picture ,https://twitter.com/dog_rates/status/708479650088034305/photo/1,13,10,Bear,,2016,3,12,https://t.co/uC8kUqAz0W,2520.0,675.0,https://pbs.twimg.com/media/CdUGcLMWAAI42q0.jpg,Shih-Tzu,0.218479
426,708711088997666817,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Smokey. He really likes tennis balls. 11/10 ,"https://twitter.com/dog_rates/status/708711088997666817/photo/1,https://twitter.com/dog_rates/status/708711088997666817/photo/1",11,10,Smokey,,2016,3,12,https://t.co/Ah7WlYTUBQ,2509.0,711.0,https://pbs.twimg.com/media/CdXY-GHWoAALing.jpg,German_short-haired_pointer,0.0526946
427,708738143638450176,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Coco. She gets to stay on the Bachelor for another week. Super pumped 11/10 ,https://twitter.com/dog_rates/status/708738143638450176/photo/1,11,10,Coco,,2016,3,12,https://t.co/wsCB6LFNxD,2723.0,801.0,https://pbs.twimg.com/media/CdXxlFPWwAABaOv.jpg,Pomeranian,0.933457
428,708810915978854401,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Mister. He's a wonderful father to his two pups. Heartwarming af. 10/10 for all ,"https://twitter.com/dog_rates/status/708810915978854401/photo/1,https://twitter.com/dog_rates/status/708810915978854401/photo/1,https://twitter.com/dog_rates/status/708810915978854401/photo/1",10,10,Mister,,2016,3,13,https://t.co/2KcuJXL2r4,16314.0,6864.0,https://pbs.twimg.com/media/CdYzwuYUIAAHPkB.jpg,golden_retriever,0.976139
429,711694788429553666,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Oh. My. God. 13/10 magical af ,https://twitter.com/dog_rates/status/711694788429553666/photo/1,13,10,,,2016,3,20,https://t.co/Ezu6jQrKAZ,32533.0,18146.0,,,
430,707014260413456384,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Ellie. She requests to be carried around in a lacrosse stick at all times. 11/10 impossible to say no ,https://twitter.com/dog_rates/status/707014260413456384/photo/1,11,10,Ellie,,2016,3,8,https://t.co/15yCmd43zU,2288.0,595.0,https://pbs.twimg.com/media/Cc_RsVlXEAIzzlX.jpg,Chihuahua,0.58378
431,711732680602345472,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",I want to hear the joke this dog was just told. 10/10 ,"https://twitter.com/dog_rates/status/711732680602345472/photo/1,https://twitter.com/dog_rates/status/711732680602345472/photo/1,https://twitter.com/dog_rates/status/711732680602345472/photo/1",10,10,,,2016,3,21,https://t.co/1KiuZqqOD4,8748.0,4072.0,https://pbs.twimg.com/media/CeCVGEbUYAASeY4.jpg,Ibizan_hound,0.334929
432,716285507865542656,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Stephanus. She stays woke. 12/10 ,"https://twitter.com/dog_rates/status/716285507865542656/photo/1,https://twitter.com/dog_rates/status/716285507865542656/photo/1",12,10,Stephanus,,2016,4,2,https://t.co/WIWabMngQZ,2739.0,1047.0,https://pbs.twimg.com/media/CfDB3aJXEAAEZNv.jpg,Yorkshire_terrier,0.43042
433,716439118184652801,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Bluebert. He just saw that both #FinalFur match ups are split 50/50. Amazed af. 11/10 ,https://twitter.com/dog_rates/status/716439118184652801/photo/1,50,10,Bluebert,,2016,4,3,https://t.co/Kky1DPG4iq,2355.0,206.0,https://pbs.twimg.com/media/CfFNk7cWAAA-hND.jpg,Siberian_husky,0.396495
434,716791146589110272,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Jennifur. She's supposed to be navigating. Not even buckled up. Insubordinate &amp; churlish. 11/10 would still pet ,https://twitter.com/dog_rates/status/716791146589110272/photo/1,11,10,Jennifur,,2016,4,4,https://t.co/h0trcJohYO,8062.0,1561.0,https://pbs.twimg.com/media/CfKNvU8WsAAvI9Z.jpg,Pomeranian,0.468751
435,716802964044845056,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Link. He struggles with couches. 10/10 would assist ,"https://twitter.com/dog_rates/status/716802964044845056/photo/1,https://twitter.com/dog_rates/status/716802964044845056/photo/1",10,10,Link,,2016,4,4,https://t.co/SbX4e6Yg3o,4234.0,1159.0,https://pbs.twimg.com/media/CfKYfeBXIAAopp2.jpg,malinois,0.619577
